ltot		l1		l2		l3		dtof	dlambda		dtof1ord	dMterm	dSterm	dXterm	dDterm
 5379.171625    5005.690548     196.980183     176.500894   9.705088e-003   1.664637e-003   -2.990860e-010   0.000000e+000   1.666938e-009   -2.913431e-010   -1.674681e-009
 5375.429972    5000.667816     199.129367     175.632788   9.486600e-004   5.319398e-003   -5.433432e-011   0.000000e+000   -4.090009e-010   2.176545e-009   -1.821879e-009
 5378.761761    4999.681509     201.758029     177.322222   -1.723883e-003   1.294692e-003   1.541240e-009   0.000000e+000   6.496206e-010   5.299562e-011   8.386241e-010
 5383.735363    4999.059436     203.218883     181.457045   2.634165e-004   -4.264828e-003   1.402592e-009   0.000000e+000   1.379747e-009   2.698952e-010   -2.470496e-010
 5381.967200    5000.668960     203.615651     177.682589   -3.723237e-004   -2.284342e-003   7.513166e-010   0.000000e+000   2.610504e-009   -5.944213e-011   -1.799745e-009
 5377.484461    5000.074827     201.045175     176.364459   1.934468e-003   3.030803e-003   2.084487e-013   0.000000e+000   6.151500e-010   1.692829e-010   -7.842244e-010
 5382.168147    4996.932657     200.903874     184.331616   -9.665286e-003   -3.197851e-003   -1.018312e-009   0.000000e+000   -1.565832e-009   5.996147e-010   -5.209499e-011
 5379.552520    4997.363968     203.488614     178.699938   5.000348e-004   5.503972e-004   4.075335e-010   0.000000e+000   8.760165e-011   1.217508e-009   -8.975759e-010
 5375.445625    4999.851546     199.151788     176.442290   1.572034e-003   5.347279e-003   -9.698650e-010   0.000000e+000   -7.681782e-010   5.834712e-010   -7.851581e-010
 5374.097197    4998.883106     196.565182     178.648910   -1.940475e-002   5.353776e-003   -4.997322e-009   0.000000e+000   -2.635750e-009   -7.100577e-010   -1.651514e-009
 5387.000726    5004.018543     197.691358     185.290825   5.758722e-003   -7.601544e-003   9.480779e-010   0.000000e+000   1.383134e-009   -5.486702e-010   1.136139e-010
 5375.975517    4998.637708     198.774183     178.563626   -1.526419e-002   3.499195e-003   -2.939899e-009   0.000000e+000   -1.582964e-009   2.245543e-010   -1.581488e-009
 5387.930201    5006.078583     196.526009     185.325609   7.953838e-003   -8.504267e-003   4.837207e-010   0.000000e+000   1.798478e-009   -1.327252e-009   1.249431e-011
 5380.913190    4997.524231     203.524678     179.864280   1.743174e-004   -1.035094e-003   1.039918e-009   0.000000e+000   5.235074e-010   2.004245e-010   3.159862e-010
 5377.711670    5002.257539     194.552767     180.901365   8.974119e-003   3.287652e-003   -1.089228e-009   0.000000e+000   -1.579872e-009   -1.305430e-010   6.211874e-010
 5376.716491    4994.522193     203.066421     179.127877   -1.680647e-002   2.534285e-003   -2.961137e-009   0.000000e+000   -1.698848e-009   -2.371405e-010   -1.025149e-009
 5388.331526    5000.678078     203.807841     183.845608   5.033730e-003   -9.177922e-003   6.219051e-010   0.000000e+000   2.800146e-009   -1.472272e-009   -7.059690e-010
 5385.950683    4999.483845     203.545285     182.921553   -1.726164e-003   -6.948973e-003   1.610749e-009   0.000000e+000   1.938654e-009   -9.298422e-010   6.019371e-010
 5379.830210    5004.877894     198.469711     176.482606   -9.709204e-003   -5.190845e-004   2.080732e-009   0.000000e+000   2.147754e-009   -5.815892e-011   -8.862411e-012
 5387.637014    4998.717653     204.604833     184.314528   2.187230e-003   -8.592141e-003   1.091567e-009   0.000000e+000   1.916194e-009   -9.538923e-010   1.292649e-010
 5384.772190    5000.451049     202.921944     181.399197   -9.615611e-003   -6.178724e-003   1.996197e-009   0.000000e+000   1.961662e-009   -1.295057e-009   1.329591e-009
 5382.220325    5001.101587     198.031186     183.087552   -1.435102e-003   -2.652748e-003   -1.247074e-010   0.000000e+000   -2.896799e-010   -1.526225e-009   1.691198e-009
 5381.243564    5002.076754     195.703284     183.463526   2.386158e-004   -1.409394e-003   1.068764e-010   0.000000e+000   -1.194688e-009   2.081023e-010   1.093463e-009
 5377.222010    5002.700126     198.997539     175.524345   -3.616959e-004   3.163397e-003   1.036661e-009   0.000000e+000   9.818464e-010   6.458410e-011   -9.769879e-012
 5380.790548    4995.863981     200.621229     184.305337   -1.651147e-003   -1.028590e-003   -1.691941e-009   0.000000e+000   -2.316413e-009   -1.008168e-010   7.252887e-010
 5377.186366    4999.576828     201.416573     176.192965   -6.051731e-003   2.785729e-003   -2.195730e-010   0.000000e+000   6.999179e-010   -1.105159e-009   1.856678e-010
 5380.302950    4996.569710     202.248368     181.484873   -1.146150e-002   -1.190425e-003   -1.653093e-009   0.000000e+000   -9.368824e-010   5.364502e-011   -7.698551e-010
 5375.239108    5000.440102     197.365267     177.433739   -1.114032e-002   4.649122e-003   -1.638416e-009   0.000000e+000   -1.400561e-009   1.586143e-009   -1.823997e-009
 5382.973889    4996.955276     204.190957     181.827656   -5.260968e-003   -3.797949e-003   -9.507941e-011   0.000000e+000   4.330930e-010   1.771999e-010   -7.053722e-010
 5376.133390    4997.905144     198.739509     179.488737   1.073924e-004   4.448888e-003   -2.078365e-009   0.000000e+000   -2.032609e-009   -1.023917e-009   9.781606e-010
 5375.284851    4997.272048     199.216238     178.796565   -1.125199e-002   4.588318e-003   -2.533517e-009   0.000000e+000   -2.343013e-009   5.450191e-010   -7.355230e-010
 5378.749912    5004.494421     196.035587     178.219904   1.461455e-003   1.542576e-003   -1.820451e-009   0.000000e+000   5.784245e-010   -4.852833e-010   -1.913592e-009
 5377.586875    4998.549121     200.737232     178.300522   3.767923e-004   2.798558e-003   -1.232189e-009   0.000000e+000   -6.446968e-010   -1.540062e-010   -4.334862e-010
 5380.654651    4998.627972     203.801447     178.225232   -3.655378e-003   -1.020022e-003   7.281950e-010   0.000000e+000   1.396298e-009   -1.075488e-009   4.073847e-010
 5379.905847    5004.007524     199.666219     176.232104   -1.658438e-002   -1.111445e-003   2.390247e-009   0.000000e+000   2.274847e-009   -4.193451e-010   5.347452e-010
 5381.798182    5001.065446     202.986214     177.746521   5.968119e-003   -1.624421e-003   1.945196e-009   0.000000e+000   2.190082e-009   1.414155e-009   -1.659042e-009
 5378.249356    5004.896507     195.845916     177.506933   1.975946e-003   2.155250e-003   -9.848928e-010   0.000000e+000   7.610619e-010   -2.225137e-010   -1.523441e-009
 5382.175890    4997.888412     204.371667     179.915811   -9.775014e-004   -2.568157e-003   1.690027e-009   0.000000e+000   1.231183e-009   1.080138e-010   3.508299e-010
 5380.088808    4997.829651     204.880126     177.379031   -5.116270e-003   -4.781298e-004   -1.428731e-009   0.000000e+000   1.550715e-009   -1.133280e-009   -1.846167e-009
 5382.123117    4997.346911     199.362562     185.413644   9.707483e-004   -2.364434e-003   -1.899127e-009   0.000000e+000   -2.021643e-009   -2.936147e-010   4.161309e-010
 5375.180276    4996.870682     200.404540     177.905054   1.804855e-003   5.669497e-003   -1.164402e-009   0.000000e+000   -1.731198e-009   -7.647393e-011   6.432704e-010
 5382.536191    5002.380174     200.154703     180.001314   -1.492449e-003   -3.019162e-003   3.193145e-009   0.000000e+000   1.371892e-009   1.541279e-009   2.799743e-010
 5383.602689    4998.733903     204.778405     180.090381   6.434284e-003   -3.659308e-003   1.750890e-010   0.000000e+000   1.724441e-009   -3.588174e-010   -1.190535e-009
 5380.153514    5004.578420     196.854135     178.720958   3.404586e-003   7.415380e-005   -1.276478e-009   0.000000e+000   1.284600e-009   -7.880223e-010   -1.773056e-009
 5385.474366    5001.757546     201.784928     181.931891   -1.195709e-002   -7.155001e-003   2.963523e-009   0.000000e+000   2.354738e-009   -3.445812e-010   9.533665e-010
 5385.123771    5000.749124     203.108513     181.266135   1.275739e-003   -5.781351e-003   1.347583e-009   0.000000e+000   2.303644e-009   -6.499085e-010   -3.061522e-010
 5378.885116    5000.850523     198.974764     179.059830   -2.473599e-004   1.261649e-003   -2.302755e-009   0.000000e+000   1.232059e-011   -1.132456e-009   -1.182620e-009
 5388.317424    4997.815677     205.250178     185.251568   5.641415e-004   -9.489937e-003   2.782238e-009   0.000000e+000   1.588425e-009   1.050865e-009   1.429480e-010
 5374.891985    4999.090915     199.417708     176.383362   1.293888e-003   5.963386e-003   -7.373028e-010   0.000000e+000   -9.713703e-010   7.428529e-010   -5.087853e-010
 5380.152367    5000.914406     196.336687     182.901274   2.846752e-003   3.445207e-005   8.171855e-010   0.000000e+000   -1.577732e-009   8.029124e-010   1.592005e-009
 5379.577911    4995.668483     201.706837     182.202590   -2.742912e-003   2.827704e-004   -1.674571e-009   0.000000e+000   -1.764128e-009   3.963277e-011   4.992505e-011
 5387.396864    5002.124139     201.021579     184.251147   -4.473603e-003   -8.806390e-003   3.947025e-009   0.000000e+000   2.051287e-009   9.634630e-010   9.322743e-010
 5378.796887    5003.042030     197.814463     177.940394   -1.826262e-003   1.246829e-003   4.356022e-010   0.000000e+000   8.102803e-010   -3.072509e-011   -3.439531e-010
 5379.738320    5000.158723     200.131296     179.448301   1.217773e-003   3.899007e-004   1.503726e-009   0.000000e+000   2.421210e-010   8.135864e-010   4.480188e-010
 5382.076831    4999.600041     202.126266     180.350524   1.871449e-003   -2.245146e-003   2.034799e-009   0.000000e+000   7.185576e-010   6.505675e-010   6.656736e-010
 5378.130677    4995.461277     203.288739     179.380660   4.770972e-003   2.497152e-003   1.351345e-010   0.000000e+000   -1.004867e-009   6.117265e-010   5.282748e-010
 5376.162318    5002.962116     196.038791     177.161411   -1.690135e-003   4.283368e-003   -8.987892e-010   0.000000e+000   -5.419907e-010   -9.096128e-010   5.528143e-010
 5378.493123    5002.355867     196.540635     179.596621   -1.698892e-003   1.605002e-003   -1.806038e-009   0.000000e+000   -4.476654e-010   -1.833333e-010   -1.175039e-009
 5380.477195    4998.034164     202.678701     179.764330   -8.256559e-003   -1.154708e-003   -1.854395e-009   0.000000e+000   4.844464e-010   -8.079534e-010   -1.530888e-009
 5382.223201    4995.956382     200.743822     185.522996   -2.192482e-003   -2.711714e-003   -3.384288e-009   0.000000e+000   -2.036455e-009   -1.593707e-009   2.458742e-010
 5374.335150    4999.464216     197.977260     176.893673   -8.696645e-004   6.444511e-003   -1.540746e-009   0.000000e+000   -1.449370e-009   -5.595064e-010   4.681295e-010
 5382.619700    4998.082687     204.900111     179.636902   3.963066e-003   -2.713953e-003   2.827243e-009   0.000000e+000   1.358118e-009   6.640639e-010   8.050607e-010
 5379.569571    4995.553595     201.535831     182.480145   -9.835323e-004   4.217253e-004   -6.135751e-010   0.000000e+000   -2.121805e-009   9.503680e-010   5.578616e-010
 5380.788510    4999.294716     197.890990     183.602803   1.563543e-003   -7.899034e-004   -3.267856e-010   0.000000e+000   -1.617606e-009   -7.006061e-010   1.991427e-009
 5381.064454    5001.496537     199.976148     179.591769   4.967935e-003   -8.562244e-004   -9.436646e-010   0.000000e+000   7.853967e-010   -7.235416e-010   -1.005520e-009
 5378.203249    4997.040670     203.913902     177.248677   -2.202876e-003   1.900823e-003   -7.520019e-010   0.000000e+000   4.862674e-010   -8.409501e-010   -3.973191e-010
 5381.676133    4998.778779     202.521381     180.375972   1.464157e-003   -1.815506e-003   1.749469e-009   0.000000e+000   6.868349e-010   8.547871e-010   2.078468e-010
 5387.840305    5001.761036     202.271414     183.807855   5.880686e-004   -8.942217e-003   2.127829e-009   0.000000e+000   2.560302e-009   8.361862e-011   -5.160914e-010
 5375.478239    4998.250333     200.635007     176.592899   1.713200e-003   5.320172e-003   -4.254818e-010   0.000000e+000   -8.261169e-010   1.028822e-009   -6.281870e-010
 5387.433487    5000.048943     202.599999     184.784544   3.659301e-003   -8.251100e-003   1.225725e-009   0.000000e+000   1.745843e-009   -7.872937e-010   2.671754e-010
 5386.721460    5005.428202     197.382037     183.911221   -6.567852e-003   -8.187089e-003   3.210970e-009   0.000000e+000   1.860192e-009   1.169096e-009   1.816827e-010
 5383.007682    4999.182964     202.357961     181.466757   -3.378093e-003   -3.698314e-003   2.915132e-009   0.000000e+000   7.880198e-010   8.609779e-010   1.266135e-009
 5377.640502    4999.529880     203.828359     174.282263   1.695242e-002   3.956333e-003   2.058707e-009   0.000000e+000   1.601125e-009   1.467302e-009   -1.009721e-009
 5377.804024    4998.754009     202.459323     176.590692   1.254829e-003   2.613707e-003   -1.683633e-009   0.000000e+000   6.262920e-010   -1.102804e-009   -1.207120e-009
 5383.007523    5001.312023     198.884529     182.810971   2.068223e-003   -3.297876e-003   -3.039213e-010   0.000000e+000   2.114223e-010   -1.220499e-009   7.051557e-010
 5373.435705    5000.433077     195.559489     177.443140   -9.763817e-003   6.824357e-003   -4.279590e-009   0.000000e+000   -2.496001e-009   -5.234684e-010   -1.260121e-009
 5384.968519    5005.416473     195.557278     183.994768   1.643675e-002   -4.489701e-003   -1.280998e-009   0.000000e+000   1.047993e-009   -2.168041e-009   -1.609501e-010
 5381.488947    4998.477899     202.877418     180.133630   -4.513977e-003   -2.040255e-003   7.880618e-010   0.000000e+000   5.757452e-010   1.519806e-009   -1.307489e-009
 5383.058915    5002.977104     199.211068     180.870743   1.472770e-003   -3.400555e-003   1.404791e-009   0.000000e+000   1.192995e-009   4.213422e-010   -2.095469e-010
 5382.693132    5002.808772     199.786949     180.097411   -2.338999e-004   -3.106611e-003   1.965811e-009   0.000000e+000   1.675325e-009   1.140736e-009   -8.502505e-010
 5380.767820    5000.187348     195.856483     184.723989   1.090917e-002   -7.905725e-005   -1.635770e-009   0.000000e+000   -2.162437e-009   -1.102823e-009   1.629490e-009
 5381.727419    5001.104367     203.243540     177.379512   4.323823e-003   -1.664122e-003   -6.067975e-011   0.000000e+000   2.637968e-009   -1.586940e-009   -1.111708e-009
 5381.425008    4996.027341     203.571543     181.826124   4.890504e-003   -1.275565e-003   9.067288e-010   0.000000e+000   -4.750140e-010   7.090355e-010   6.727072e-010
 5377.458540    5000.198596     196.434125     180.825819   -6.240048e-003   2.459207e-003   -2.788475e-009   0.000000e+000   -2.153817e-009   -3.027332e-010   -3.319246e-010
 5382.124448    4996.119676     203.657437     182.347334   9.903651e-004   -2.364518e-003   8.119821e-010   0.000000e+000   -2.708857e-010   -3.481059e-010   1.430974e-009
 5377.162181    5001.342861     194.994220     180.825101   -4.786321e-003   2.906612e-003   -3.315130e-009   0.000000e+000   -2.158361e-009   -6.345115e-010   -5.222577e-010
 5385.884055    5001.210196     199.217044     185.456815   2.085598e-003   -6.592691e-003   4.033611e-011   0.000000e+000   3.637219e-010   -3.130029e-010   -1.038289e-011
 5382.646760    5004.042875     196.151237     182.452648   2.839178e-003   -2.827583e-003   -2.786419e-010   0.000000e+000   4.514461e-010   -4.104559e-011   -6.890425e-010
 5378.808522    5003.365995     195.442037     180.000490   4.347086e-003   1.687511e-003   -2.482621e-009   0.000000e+000   -3.293393e-010   -1.027041e-009   -1.126241e-009
 5375.376774    4998.630356     198.089844     178.656573   -5.973810e-003   4.871097e-003   -2.691980e-009   0.000000e+000   -2.163983e-009   -7.794380e-011   -4.500532e-010
 5382.325786    5005.849477     196.320040     180.156270   -2.276738e-002   -4.341616e-003   2.390931e-009   0.000000e+000   1.476178e-009   -3.680831e-010   1.282836e-009
 5374.707114    5003.818931     195.209406     175.678778   -9.280656e-004   6.012434e-003   3.044716e-010   0.000000e+000   -2.927968e-010   8.545410e-010   -2.572726e-010
 5384.428619    4999.755711     204.479474     180.193434   -9.660727e-003   -5.788434e-003   3.203272e-009   0.000000e+000   2.398351e-009   -2.566441e-010   1.061565e-009
 5378.539404    5000.971402     200.268876     177.299125   -5.847018e-003   1.246753e-003   2.363987e-009   0.000000e+000   7.181782e-010   9.182129e-010   7.275959e-010
 5387.199287    4998.077545     204.906964     184.214778   -4.001339e-003   -8.545573e-003   3.191264e-009   0.000000e+000   1.742239e-009   -5.180613e-013   1.449543e-009
 5383.112610    5002.498390     198.764399     181.849821   3.827031e-003   -3.289098e-003   -3.212170e-010   0.000000e+000   1.028622e-009   -1.022843e-009   -3.269963e-010
 5379.567163    5001.313485     197.298846     180.954832   -1.323823e-003   3.994646e-004   -1.201228e-009   0.000000e+000   -9.345261e-010   -2.858253e-011   -2.381199e-010
 5379.084280    4998.790160     202.270535     178.023585   -8.221152e-003   4.465479e-004   -1.481758e-009   0.000000e+000   6.496798e-010   -3.048788e-010   -1.826559e-009
 5383.306719    5004.866835     197.427012     181.012872   -6.306930e-004   -3.839211e-003   1.243831e-009   0.000000e+000   1.700800e-009   7.736488e-011   -5.343345e-010
 5384.653534    5000.245443     204.602513     179.805579   5.817025e-003   -4.908979e-003   1.664321e-010   0.000000e+000   2.866461e-009   -1.701402e-009   -9.986272e-010
 5376.896737    4998.515614     197.730380     180.650744   -7.805077e-003   2.989483e-003   -2.719765e-009   0.000000e+000   -2.295826e-009   1.077587e-010   -5.316974e-010
 5373.385498    5002.895975     195.647017     174.842506   2.019145e-003   7.749610e-003   -9.119925e-010   0.000000e+000   -8.126214e-010   3.284198e-010   -4.277909e-010
 5384.792169    5005.063143     197.482862     182.246164   -3.108603e-002   -7.778975e-003   4.939438e-009   0.000000e+000   1.724090e-009   1.288919e-009   1.926429e-009
 5375.969730    4996.612788     202.756089     176.600853   -3.623839e-003   4.362429e-003   -2.235830e-009   0.000000e+000   -4.956121e-010   -1.118697e-009   -6.215213e-010
 5380.230186    5003.226166     196.814289     180.189730   4.155256e-003   4.135399e-005   -2.061858e-009   0.000000e+000   3.197002e-010   -1.187223e-009   -1.194334e-009
 5378.583294    4998.748502     199.927995     179.906796   -1.098364e-002   8.185494e-004   -3.880420e-009   0.000000e+000   -6.452211e-010   -1.491396e-009   -1.743803e-009
 5378.247699    4999.559842     201.891161     176.796695   4.500210e-003   2.342829e-003   5.034635e-010   0.000000e+000   6.603639e-010   6.603869e-010   -8.172873e-010
 5385.551131    5004.764682     198.327434     182.459015   8.835989e-005   -6.358098e-003   1.303101e-009   0.000000e+000   2.199488e-009   -7.761222e-010   -1.202650e-010
 5379.512833    5001.791947     198.604773     179.116113   3.162632e-003   7.917599e-004   -2.340464e-009   0.000000e+000   3.135142e-010   -1.311562e-009   -1.342417e-009
 5378.020168    4999.459168     199.091853     179.469147   1.028729e-003   2.348806e-003   -2.462735e-009   0.000000e+000   -7.495686e-010   -1.464796e-009   -2.483707e-010
 5377.123867    5000.316407     197.180468     179.626992   5.647700e-004   3.344317e-003   -4.093476e-009   0.000000e+000   -1.275975e-009   -1.864948e-009   -9.525526e-010
 5378.622464    5000.519715     196.591131     181.511618   6.598524e-003   2.066762e-003   -4.214747e-009   0.000000e+000   -1.441239e-009   -2.122541e-009   -6.509676e-010
 5382.426578    5002.728112     198.626613     181.071853   -7.218893e-003   -3.314364e-003   1.902847e-009   0.000000e+000   7.481328e-010   8.229613e-011   1.072418e-009
 5379.999004    5001.176782     202.375120     176.447102   1.088918e-002   8.018487e-004   2.512331e-009   0.000000e+000   1.822274e-009   1.733608e-009   -1.043551e-009
 5375.899975    5003.252905     195.981339     176.665731   -1.243885e-003   4.617742e-003   -3.869242e-010   0.000000e+000   -9.011130e-011   -9.969987e-011   -1.971130e-010
 5382.390903    5000.312562     201.292454     180.785887   -9.065411e-003   -3.409177e-003   1.484081e-009   0.000000e+000   8.950884e-010   -9.118736e-010   1.500866e-009
 5383.475490    4997.388135     199.921944     186.165411   -1.140746e-003   -4.070148e-003   -1.283600e-009   0.000000e+000   -1.703846e-009   3.570949e-010   6.315069e-011
 5374.691227    5000.124929     199.989895     174.576403   2.594168e-003   6.289957e-003   7.327321e-010   0.000000e+000   1.626221e-011   9.607346e-010   -2.442646e-010
 5377.439356    4999.756070     196.657357     181.025929   -8.154085e-004   2.880320e-003   -8.981167e-010   0.000000e+000   -2.121435e-009   -3.620811e-010   1.585399e-009
 5381.760202    5004.432651     198.617948     178.709602   -1.082075e-002   -2.814975e-003   8.480268e-010   0.000000e+000   2.079008e-009   -1.706742e-009   4.757606e-010
 5379.140007    4997.753372     199.642939     181.743696   1.452814e-003   1.094037e-003   -1.681097e-009   0.000000e+000   -1.578400e-009   9.373305e-011   -1.964302e-010
 5380.842742    4995.610788     201.154931     184.077024   5.095555e-004   -9.296194e-004   -2.050715e-009   0.000000e+000   -2.123047e-009   -1.156301e-009   1.228633e-009
 5377.776219    5003.666791     196.795863     177.313565   1.100344e-003   2.634282e-003   2.826455e-010   0.000000e+000   6.155061e-010   6.324526e-010   -9.653133e-010
 5380.831822    5001.671788     198.413876     180.746158   2.626756e-003   -7.614314e-004   1.460057e-009   0.000000e+000   2.451449e-010   8.134353e-010   4.014765e-010
 5378.662848    4997.163353     201.301686     180.197809   -3.905698e-003   1.247794e-003   -2.590237e-009   0.000000e+000   -8.995608e-010   -1.143787e-009   -5.468896e-010
 5375.966918    5003.573060     197.383143     175.010715   -1.298125e-003   4.536804e-003   2.023040e-009   0.000000e+000   6.165530e-010   1.524029e-009   -1.175424e-010
 5382.628565    5001.962761     194.992517     185.673287   1.685697e-002   -1.776463e-003   -9.979167e-010   0.000000e+000   -1.503377e-009   -2.007202e-010   7.061806e-010
 5379.828832    5004.712945     196.956921     178.158966   1.761007e-004   2.094095e-004   4.174883e-010   0.000000e+000   1.254466e-009   2.252125e-011   -8.594987e-010
 5379.039150    5001.841241     195.313162     181.884747   8.301116e-003   1.713495e-003   -3.142859e-009   0.000000e+000   -1.369403e-009   -1.506519e-009   -2.669370e-010
 5376.789778    4999.413910     195.960306     181.415561   8.268819e-004   3.747482e-003   -1.610191e-009   0.000000e+000   -2.814649e-009   5.560459e-010   6.484116e-010
 5379.677094    5001.917610     197.237352     180.522131   -8.230422e-004   3.101049e-004   1.285656e-010   0.000000e+000   -4.512024e-010   3.422122e-010   2.375558e-010
 5386.986842    5004.344594     196.970330     185.671917   2.933790e-003   -7.793103e-003   2.555780e-009   0.000000e+000   1.183043e-009   5.085582e-010   8.641790e-010
 5385.370323    4999.058396     205.285536     181.026391   2.564803e-003   -5.969084e-003   2.457055e-010   0.000000e+000   2.576534e-009   -1.577904e-009   -7.529249e-010
 5386.347280    5003.503300     198.675376     184.168604   3.472599e-004   -7.250824e-003   1.998014e-009   0.000000e+000   1.538814e-009   5.363753e-010   -7.717579e-011
 5386.227142    5003.247789     200.737711     182.241642   -3.758309e-003   -7.414803e-003   2.879502e-009   0.000000e+000   2.296488e-009   1.333763e-010   4.496382e-010
 5379.871009    4994.708735     202.220014     182.942261   -3.541364e-003   -1.123617e-004   -1.593401e-009   0.000000e+000   -2.161328e-009   -1.475552e-010   7.154824e-010
 5380.968285    4999.227374     200.433333     181.307577   7.385537e-004   -1.056824e-003   1.248685e-010   0.000000e+000   -4.560983e-010   -5.018668e-010   1.082834e-009
 5378.560841    4997.218884     200.533995     180.807962   2.185610e-003   1.812952e-003   -1.159275e-009   0.000000e+000   -1.307993e-009   -1.129188e-009   1.277907e-009
 5374.143244    5000.811607     194.518579     178.813058   -3.390407e-003   6.479678e-003   -4.368238e-009   0.000000e+000   -2.568219e-009   -9.115300e-010   -8.884889e-010
 5379.039449    5003.301163     200.873392     174.864893   -1.168744e-002   2.430852e-004   3.725591e-009   0.000000e+000   2.434012e-009   9.229377e-010   3.686412e-010
 5385.836352    4999.420329     202.718025     183.697998   -9.554132e-004   -6.761429e-003   2.393112e-009   0.000000e+000   9.492579e-010   1.556353e-009   -1.124991e-010
 5380.434743    4997.002594     203.094391     180.337759   2.009087e-003   -3.512035e-004   5.998374e-010   0.000000e+000   -3.446166e-011   1.884634e-010   4.458356e-010
 5385.285712    4999.274477     202.941703     183.069532   -4.807064e-003   -6.413701e-003   2.629186e-009   0.000000e+000   1.262548e-009   5.143622e-011   1.315201e-009
 5374.907642    4996.180147     200.881218     177.846277   -1.674752e-002   4.617500e-003   -2.741248e-009   0.000000e+000   -2.084532e-009   5.717555e-010   -1.228471e-009
 5384.260894    5000.606113     202.955823     180.698958   8.959209e-004   -4.820625e-003   1.257698e-009   0.000000e+000   2.116246e-009   -1.282036e-010   -7.303440e-010
 5374.530741    4998.511293     199.030413     176.989035   -1.083949e-002   5.485714e-003   -2.442719e-009   0.000000e+000   -1.603870e-009   5.912611e-010   -1.430110e-009
 5381.104615    5001.366669     201.221096     178.516851   -3.182566e-003   -1.501504e-003   1.019165e-009   0.000000e+000   1.599541e-009   -7.443984e-010   1.640217e-010
 5371.871572    4998.072637     197.535712     176.263223   -1.354931e-002   8.345474e-003   -4.498559e-009   0.000000e+000   -2.653331e-009   -5.902875e-010   -1.254941e-009
 5378.803103    4998.751043     197.598669     182.453391   -2.543662e-003   1.186927e-003   -1.607226e-009   0.000000e+000   -2.369681e-009   -1.713851e-010   9.338403e-010
 5381.204837    4998.785348     203.035837     179.383652   4.148403e-003   -1.077535e-003   4.210073e-010   0.000000e+000   8.352290e-010   -4.359587e-010   2.173706e-011
 5383.749010    4996.069513     204.714056     182.965441   -1.391908e-004   -4.310053e-003   1.541256e-009   0.000000e+000   -3.203925e-011   1.446071e-009   1.272241e-010
 5376.166200    5000.960279     196.750402     178.455519   1.416678e-003   4.507520e-003   -1.846614e-009   0.000000e+000   -1.070196e-009   -1.338233e-009   5.618147e-010
 5388.253250    5000.546297     202.976449     184.730504   -1.039713e-003   -9.534263e-003   3.157607e-009   0.000000e+000   1.879736e-009   1.339913e-009   -6.204284e-011
 5380.118620    4999.202093     198.605229     182.311298   -5.817193e-003   -5.638821e-004   -1.073743e-009   0.000000e+000   -1.494868e-009   4.869322e-010   -6.580630e-011
 5381.406677    5000.049577     201.683697     179.673403   -5.041659e-003   -1.984679e-003   2.404131e-009   0.000000e+000   1.078574e-009   5.438170e-010   7.817397e-010
 5385.628208    5003.376969     200.070020     182.181219   -9.462332e-004   -6.522373e-003   3.283670e-009   0.000000e+000   1.891302e-009   1.920871e-009   -5.285026e-010
 5375.563577    5002.396117     195.635781     177.531680   3.373913e-003   5.344278e-003   -2.779981e-009   0.000000e+000   -9.905539e-010   -1.430804e-009   -3.586236e-010
 5379.993001    4999.577258     198.519100     181.896643   5.376756e-003   4.033986e-004   -1.927419e-009   0.000000e+000   -9.300481e-010   -2.119714e-009   1.122343e-009
 5384.801276    5005.351986     195.594048     183.855242   8.765168e-003   -4.861669e-003   -3.896262e-010   0.000000e+000   9.839255e-010   -1.478194e-009   1.046420e-010
 5385.061733    5000.010407     201.380962     183.670364   4.518441e-003   -5.472063e-003   -1.252899e-009   0.000000e+000   1.015601e-009   -1.546209e-009   -7.222913e-010
 5383.872514    5000.273970     204.445084     179.153460   -3.000859e-003   -4.661874e-003   1.836942e-009   0.000000e+000   2.807224e-009   -9.419134e-010   -2.836836e-011
 5383.117825    4996.935344     202.830092     183.352389   -8.589201e-004   -3.639446e-003   -1.055429e-009   0.000000e+000   -2.228039e-010   -9.166615e-010   8.403676e-011
 5374.743090    5000.309455     198.282960     176.150675   -2.808129e-003   5.832682e-003   -2.029243e-009   0.000000e+000   -6.146608e-010   -1.592178e-009   1.775952e-010
 5372.752385    4998.532523     199.078986     175.140875   2.245485e-004   8.346002e-003   -1.878090e-009   0.000000e+000   -1.514814e-009   -6.092736e-010   2.459981e-010
 5386.377680    4998.564777     205.029989     182.782914   -6.100004e-003   -7.759153e-003   2.887264e-009   0.000000e+000   2.066645e-009   -3.543785e-010   1.174998e-009
 5374.795051    4999.228606     197.220104     178.346341   -5.922474e-004   5.936028e-003   -8.590635e-010   0.000000e+000   -2.272413e-009   2.390337e-010   1.174316e-009
 5379.986600    5001.033548     197.071363     181.881689   -1.610219e-003   -1.030243e-004   1.595544e-009   0.000000e+000   -1.325951e-009   1.673302e-009   1.248193e-009
 5381.306957    4996.214104     202.018342     183.074510   4.467098e-003   -1.171263e-003   -6.142161e-011   0.000000e+000   -1.174669e-009   -3.602050e-010   1.473453e-009
 5378.262115    4998.090621     202.901930     177.269564   -5.429716e-003   1.595865e-003   -1.214633e-009   0.000000e+000   5.197017e-010   -2.349387e-010   -1.499396e-009
