-0.004086   -0.000705   0.995358   0.995367        1.574882    1.571504    0.995367        1.566631    -2.970821   0.995367
0.004059   0.000675   0.995317   0.995325        1.566737    1.570118    0.995325        1.566662    0.164838   0.995325
-0.004024   -0.000637   0.995275   0.995283        1.574821    1.571436    0.995283        1.566703    -2.984730   0.995283
0.003943   0.000582   0.995234   0.995242        1.566853    1.570211    0.995242        1.566791    0.146540   0.995242
-0.003900   -0.000508   0.995193   0.995201        1.574696    1.571307    0.995201        1.566845    -3.012113   0.995201
0.003861   0.000473   0.995153   0.995161        1.566935    1.570321    0.995161        1.566887    0.121900   0.995161
-0.003772   -0.000388   0.995113   0.995120        1.574569    1.571186    0.995120        1.566985    -3.039049   0.995120
0.003780   0.000394   0.995072   0.995080        1.567017    1.570400    0.995080        1.566977    0.103937   0.995080
-0.003760   -0.000436   0.995033   0.995040        1.574556    1.571235    0.995040        1.566992    -3.026032   0.995040
0.003720   0.000420   0.994993   0.995000        1.567076    1.570374    0.995000        1.567034    0.112389   0.995000
-0.003718   -0.000391   0.994954   0.994961        1.574514    1.571189    0.994961        1.567039    -3.036882   0.994961
0.003700   0.000390   0.994914   0.994921        1.567096    1.570404    0.994921        1.567056    0.105068   0.994921
-0.003712   -0.000412   0.994875   0.994882        1.574508    1.571210    0.994882        1.567043    -3.031145   0.994882
0.003719   0.000432   0.994836   0.994843        1.567077    1.570362    0.994843        1.567033    0.115583   0.994843
-0.003719   -0.000398   0.994797   0.994804        1.574515    1.571196    0.994804        1.567037    -3.035097   0.994804
0.003662   0.000444   0.994758   0.994765        1.567134    1.570350    0.994765        1.567088    0.120603   0.994765
-0.003591   -0.000409   0.994719   0.994726        1.574387    1.571207    0.994726        1.567163    -3.028297   0.994726
0.003489   0.000419   0.994681   0.994687        1.567307    1.570375    0.994687        1.567263    0.119593   0.994687
-0.003381   -0.000451   0.994643   0.994648        1.574178    1.571249    0.994648        1.567367    -3.009083   0.994648
0.003321   0.000481   0.994605   0.994611        1.567475    1.570313    0.994611        1.567422    0.143717   0.994611
-0.003272   -0.000460   0.994574   0.994579        1.574068    1.571259    0.994579        1.567474    -3.001983   0.994579
0.003237   0.000429   0.994537   0.994542        1.567559    1.570365    0.994542        1.567513    0.131774   0.994542
-0.003181   -0.000404   0.994499   0.994504        1.573978    1.571203    0.994504        1.567572    -3.015121   0.994504
0.003135   0.000414   0.994462   0.994467        1.567661    1.570380    0.994467        1.567617    0.131335   0.994467
-0.003129   -0.000446   0.994426   0.994431        1.573925    1.571244    0.994431        1.567618    -3.000151   0.994431
0.003121   0.000482   0.994390   0.994395        1.567675    1.570312    0.994395        1.567620    0.153072   0.994395
-0.003103   -0.000492   0.994354   0.994358        1.573899    1.571292    0.994358        1.567637    -2.984209   0.994358
0.003083   0.000478   0.994317   0.994322        1.567713    1.570315    0.994322        1.567658    0.153845   0.994322
-0.003130   -0.000502   0.994281   0.994286        1.573927    1.571302    0.994286        1.567608    -2.982468   0.994286
0.003087   0.000588   0.994245   0.994250        1.567710    1.570205    0.994250        1.567636    0.188200   0.994250
-0.003054   -0.000629   0.994209   0.994214        1.573850    1.571429    0.994214        1.567660    -2.938547   0.994214
0.003028   0.000628   0.994174   0.994179        1.567768    1.570165    0.994179        1.567686    0.204413   0.994179
-0.002991   -0.000666   0.994139   0.994143        1.573787    1.571466    0.994143        1.567714    -2.922556   0.994143
0.002949   0.000645   0.994103   0.994107        1.567847    1.570147    0.994107        1.567759    0.215412   0.994107
-0.002914   -0.000707   0.994068   0.994072        1.573710    1.571507    0.994072        1.567780    -2.903674   0.994072
0.002900   0.000715   0.994033   0.994037        1.567896    1.570077    0.994037        1.567792    0.241884   0.994037
-0.002897   -0.000747   0.993998   0.994003        1.573693    1.571548    0.994003        1.567787    -2.889179   0.994003
0.002896   0.000726   0.993963   0.993968        1.567901    1.570066    0.993968        1.567793    0.245517   0.993968
-0.002889   -0.000768   0.993929   0.993934        1.573685    1.571569    0.993934        1.567789    -2.881794   0.993934
0.002797   0.000735   0.993895   0.993899        1.567999    1.570057    0.993899        1.567886    0.256812   0.993899
-0.002847   -0.000722   0.993861   0.993865        1.573643    1.571523    0.993865        1.567841    -2.893151   0.993865
0.002864   0.000716   0.993827   0.993831        1.567932    1.570076    0.993831        1.567826    0.244827   0.993831
